Fecha,Índice COLCAP
2014-07-04,1704.32
2014-07-07,1701.44
2014-07-08,1695.6
2014-07-09,1684.34
2014-07-10,1674.48
2014-07-11,1684.25
2014-07-14,1673.99
2014-07-15,1680.12
2014-07-16,1687
2014-07-17,1688.55
2014-07-18,1689.55
2014-07-21,1689.25
2014-07-22,1697.12
2014-07-23,1695.55
2014-07-24,1693.63
2014-07-25,1700.91
2014-07-28,1714.94
2014-07-29,1706.94
2014-07-30,1710.59
2014-07-31,1694.59
2014-08-01,1693.06
2014-08-04,1712.97
2014-08-05,1724.24
2014-08-06,1720.24
2014-08-08,1719.88
2014-08-11,1740.83
2014-08-12,1720.34
2014-08-13,1726.32
2014-08-14,1723.15
2014-08-15,1722.54
2014-08-19,1731.95
2014-08-20,1750.67
2014-08-21,1755.26
2014-08-22,1747.13
2014-08-25,1749.93
2014-08-26,1754.19
2014-08-27,1764.1
2014-08-28,1763.51
2014-08-29,1771.18
2014-09-01,1776.76
2014-09-02,1777.53
2014-09-03,1780.25
2014-09-04,1769.38
2014-09-05,1761.69
2014-09-08,1749.84
2014-09-09,1741.59
2014-09-10,1744.09
2014-09-11,1733.52
2014-09-12,1734.98
2014-09-15,1732.93
2014-09-16,1728.09
2014-09-17,1735.42
2014-09-18,1741.58
2014-09-19,1739.41
2014-09-22,1730.8
2014-09-23,1696.34
2014-09-24,1688.37
2014-09-25,1675.14
2014-09-26,1678
2014-09-29,1678.48
2014-09-30,1665.7
2014-10-01,1635.43
2014-10-02,1629.09
2014-10-03,1654.23
2014-10-06,1669.03
2014-10-07,1655.85
2014-10-08,1643.31
2014-10-09,1640.36
2014-10-10,1601.8
2014-10-14,1590.3
2014-10-15,1580.26
2014-10-16,1603.09
2014-10-17,1617
2014-10-20,1617.07
2014-10-21,1626.33
2014-10-22,1613.1
2014-10-23,1624.99
2014-10-24,1624.17
2014-10-27,1608.76
2014-10-28,1610.34
2014-10-29,1615.05
2014-10-30,1626.22
2014-10-31,1634.88
2014-11-04,1625.32
2014-11-05,1633.61
2014-11-06,1640.47
2014-11-07,1638.79
2014-11-10,1635.71
2014-11-11,1620.88
2014-11-12,1623.63
2014-11-13,1606.43
2014-11-14,1603.88
2014-11-18,1593.06
2014-11-19,1592.31
2014-11-20,1590.12
2014-11-21,1598.59
2014-11-24,1584.42
2014-11-25,1572.95
2014-11-26,1551.89
2014-11-27,1532.87
2014-11-28,1525.68
2014-12-01,1510.06
2014-12-02,1497.59
2014-12-03,1515.62
2014-12-04,1495.97
2014-12-05,1500.51
2014-12-09,1488.4
2014-12-10,1444.01
2014-12-11,1410.95
2014-12-12,1382.75
2014-12-15,1348.38
2014-12-16,1373.03
2014-12-17,1428.4
2014-12-18,1433.69
2014-12-19,1462.06
2014-12-22,1525.01
2014-12-23,1537.38
2014-12-24,1538.88
2014-12-26,1517.25
2014-12-29,1507.53
2014-12-30,1512.98
2015-01-02,1483.89
2015-01-05,1418.74
2015-01-06,1419.92
2015-01-07,1422.2
2015-01-08,1433.37
2015-01-09,1426.77
2015-01-13,1412.2
2015-01-14,1387.56
2015-01-15,1380.65
2015-01-16,1376.3
2015-01-19,1376.17
2015-01-20,1377.29
2015-01-21,1388.17
2015-01-22,1411.78
2015-01-23,1423.28
2015-01-26,1426.48
2015-01-27,1423.89
2015-01-28,1407.79
2015-01-29,1407.92
2015-01-30,1389
2015-02-02,1408.2
2015-02-03,1436.19
2015-02-04,1428.45
2015-02-05,1434.46
2015-02-06,1437.03
2015-02-09,1425.57
2015-02-10,1402.65
2015-02-11,1381.74
2015-02-12,1381.46
2015-02-13,1397.81
2015-02-16,1398.97
2015-02-17,1397.2
2015-02-18,1397.93
2015-02-19,1386.78
2015-02-20,1368.85
2015-02-23,1375.86
2015-02-24,1365.36
2015-02-25,1362.71
2015-02-26,1361.95
2015-02-27,1367.58
2015-03-02,1342.89
2015-03-03,1317.12
2015-03-04,1321.63
2015-03-05,1311.62
2015-03-06,1280.43
2015-03-09,1257.87
2015-03-10,1249.94
2015-03-11,1249.83
2015-03-12,1269.88
2015-03-13,1281.95
2015-03-16,1288.16
2015-03-17,1288.6
2015-03-18,1304.89
2015-03-19,1297.34
2015-03-20,1292.36
2015-03-24,1284.87
2015-03-25,1297.88
2015-03-26,1300.04
2015-03-27,1294.9
2015-03-30,1297.14
2015-03-31,1304.62
2015-04-01,1329.8
2015-04-06,1350.52
2015-04-07,1355.85
2015-04-08,1344.58
2015-04-09,1350.77
2015-04-10,1347.8
2015-04-13,1357.47
2015-04-14,1358.76
2015-04-15,1362.53
2015-04-16,1367.14
2015-04-17,1363.89
2015-04-20,1347.89
2015-04-21,1330.31
2015-04-22,1346.53
2015-04-23,1357.85
2015-04-24,1374.49
2015-04-27,1392.29
2015-04-28,1411.62
2015-04-29,1405.71
2015-04-30,1396.35
2015-05-04,1401.16
2015-05-05,1418.06
2015-05-06,1411.22
2015-05-07,1378.04
2015-05-08,1367.28
2015-05-11,1366.06
2015-05-12,1361.8
2015-05-13,1358.35
2015-05-14,1360.76
2015-05-15,1357
2015-05-19,1368.58
2015-05-20,1363.42
2015-05-21,1356.61
2015-05-22,1353.62
2015-05-25,1347.77
2015-05-26,1336.89
2015-05-27,1310.79
2015-05-28,1307.17
2015-05-29,1306.62
2015-06-01,1301.17
2015-06-02,1309.26
2015-06-03,1311.78
2015-06-04,1309.09
2015-06-05,1320.31
2015-06-09,1319.23
2015-06-10,1323.54
2015-06-11,1333.75
2015-06-12,1330.18
2015-06-16,1321.1
2015-06-17,1320.69
2015-06-18,1325.8
2015-06-19,1307.51
2015-06-22,1313.33
2015-06-23,1332.08
2015-06-24,1329.42
2015-06-25,1313.83
2015-06-26,1321.82
2015-06-30,1331.35
2015-07-01,1313.53
2015-07-02,1320.06
2015-07-03,1312.67
2015-07-06,1309.68
2015-07-07,1305.92
2015-07-08,1295.54
2015-07-09,1300.57
2015-07-10,1310.59
2015-07-13,1314.02
2015-07-14,1325.39
2015-07-15,1324.37
2015-07-16,1326.44
2015-07-17,1309.45
2015-07-21,1300.58
2015-07-22,1306.33
2015-07-23,1307.4
2015-07-24,1303.25
2015-07-27,1293.07
2015-07-28,1297.62
2015-07-29,1325.32
2015-07-30,1321.96
2015-07-31,1317.24
2015-08-03,1298.76
2015-08-04,1297.64
2015-08-05,1288.67
2015-08-06,1290.79
2015-08-10,1285.35
2015-08-11,1271.62
2015-08-12,1281.04
2015-08-13,1272.49
2015-08-14,1269.22
2015-08-18,1260.95
2015-08-19,1240.35
2015-08-20,1228.87
2015-08-21,1192.75
2015-08-24,1150.78
2015-08-25,1149.53
2015-08-26,1152.87
2015-08-27,1198.78
2015-08-28,1217.95
2015-08-31,1246.59
2015-09-01,1210.78
2015-09-02,1218.88
2015-09-03,1238.95
2015-09-04,1235.97
2015-09-07,1241.61
2015-09-08,1244.63
2015-09-09,1233.84
2015-09-10,1255.39
2015-09-11,1249.58
2015-09-14,1250.32
2015-09-15,1253.6
2015-09-16,1265.28
2015-09-17,1264.14
2015-09-18,1248.58
2015-09-21,1233.98
2015-09-22,1215.45
2015-09-23,1208.77
2015-09-24,1219.38
2015-09-25,1215.27
2015-09-28,1203.12
2015-09-29,1202.27
2015-09-30,1218.82
2015-10-01,1210.19
2015-10-02,1218.08
2015-10-05,1237.75
2015-10-06,1254.98
2015-10-07,1274.33
2015-10-08,1280.55
2015-10-09,1280.18
2015-10-13,1274.28
2015-10-14,1258.68
2015-10-15,1251.02
2015-10-16,1251.59
2015-10-19,1246.6
2015-10-20,1245.97
2015-10-21,1245.11
2015-10-22,1248.61
2015-10-23,1249.12
2015-10-26,1248.49
2015-10-27,1238.47
2015-10-28,1228.93
2015-10-29,1219.48
2015-10-30,1218.13
2015-11-03,1217.93
2015-11-04,1218.39
2015-11-05,1225.68
2015-11-06,1222.87
2015-11-09,1217.49
2015-11-10,1213.44
2015-11-11,1204.62
2015-11-12,1182.47
2015-11-13,1152.13
2015-11-17,1112.05
2015-11-18,1125.57
2015-11-19,1120.45
2015-11-20,1139.17
2015-11-23,1140.28
2015-11-24,1124.6
2015-11-25,1108.53
2015-11-26,1104.06
2015-11-27,1092.95
2015-11-30,1114.36
2015-12-01,1109.45
2015-12-02,1091.47
2015-12-03,1081.21
2015-12-04,1070.93
2015-12-07,1051.25
2015-12-09,1062.02
2015-12-10,1080.06
2015-12-11,1074.88
2015-12-14,1074.26
2015-12-15,1101.24
2015-12-16,1129.78
2015-12-17,1140.85
2015-12-18,1139.99
2015-12-21,1131.27
2015-12-22,1128.73
2015-12-23,1161.02
2015-12-24,1154.77
2015-12-28,1152.22
2015-12-29,1148.25
2015-12-30,1153.71
2016-01-04,1129.71
2016-01-05,1142.4
2016-01-06,1129.32
2016-01-07,1105.73
2016-01-08,1098.32
2016-01-12,1079.28
2016-01-13,1096.68
2016-01-14,1128.65
2016-01-15,1103.26
2016-01-18,1078.69
2016-01-19,1100.3
2016-01-20,1109.33
2016-01-21,1124.79
2016-01-22,1151.62
2016-01-25,1139.32
2016-01-26,1146.36
2016-01-27,1153.46
2016-01-28,1165.38
2016-01-29,1175.09
2016-02-01,1180.72
2016-02-02,1165.77
2016-02-03,1180.66
2016-02-04,1188.73
2016-02-05,1195.11
2016-02-08,1192.98
2016-02-09,1196.9
2016-02-10,1200.42
2016-02-11,1198.51
2016-02-12,1209.03
2016-02-15,1209.88
2016-02-16,1199.98
2016-02-17,1233.34
2016-02-18,1235.89
2016-02-19,1234.93
2016-02-22,1236.37
2016-02-23,1229.65
2016-02-24,1228.18
2016-02-25,1240.13
2016-02-26,1246.68
2016-02-29,1244.17
2016-03-01,1255.54
2016-03-02,1276.63
2016-03-03,1295.43
2016-03-04,1294.86
2016-03-07,1307.17
2016-03-08,1294.63
2016-03-09,1296.27
2016-03-10,1299.45
2016-03-11,1302.71
2016-03-14,1298.48
2016-03-15,1285.34
2016-03-16,1284.4
2016-03-17,1295.89
2016-03-18,1309.81
2016-03-22,1316.92
2016-03-23,1321.05
2016-03-28,1305.41
2016-03-29,1299.65
2016-03-30,1319.77
2016-03-31,1336.27
2016-04-01,1333.63
2016-04-04,1337.58
2016-04-05,1313.19
2016-04-06,1321.5
2016-04-07,1316.11
2016-04-08,1326.57
2016-04-11,1336.37
2016-04-12,1364.13
2016-04-13,1370.62
2016-04-14,1364.97
2016-04-15,1355.2
2016-04-18,1354.76
2016-04-19,1362.84
2016-04-20,1376.61
2016-04-21,1375.95
2016-04-22,1374.41
2016-04-25,1359.25
2016-04-26,1365.2
2016-04-27,1361.98
2016-04-28,1362.02
2016-04-29,1342.42
2016-05-02,1342.5
2016-05-03,1320.18
2016-05-04,1311.83
2016-05-05,1291.14
2016-05-06,1293.03
2016-05-10,1328.6
2016-05-11,1336.35
2016-05-12,1351.39
2016-05-13,1350.36
2016-05-16,1357.57
2016-05-17,1343.88
2016-05-18,1327.74
2016-05-19,1323.21
2016-05-20,1322.44
2016-05-23,1325.36
2016-05-24,1319.44
2016-05-25,1306.65
2016-05-26,1302.13
2016-05-27,1302.36
2016-05-31,1292.51
2016-06-01,1301.18
2016-06-02,1303
2016-06-03,1307.83
2016-06-07,1315.86
2016-06-08,1333.46
2016-06-09,1333.48
2016-06-10,1320.48
2016-06-13,1315.23
2016-06-14,1303.33
2016-06-15,1303.83
2016-06-16,1307.77
2016-06-17,1308.41
2016-06-20,1316.2
2016-06-21,1323.65
2016-06-22,1326.25
2016-06-23,1329.58
2016-06-24,1317.71
2016-06-27,1302.39
2016-06-28,1303.28
2016-06-29,1311.52
2016-06-30,1313.18
2016-07-01,1312.98
2016-07-05,1303.46
2016-07-06,1310
2016-07-07,1301.76
2016-07-08,1297.64
2016-07-11,1306.76
2016-07-12,1320.3
2016-07-13,1325.79
2016-07-14,1332.85
2016-07-15,1339.6
2016-07-18,1339
2016-07-19,1337.8
2016-07-21,1328.61
2016-07-22,1332.85
2016-07-25,1323.41
2016-07-26,1315.69
2016-07-27,1321.65
2016-07-28,1317.44
2016-07-29,1308.22
2016-08-01,1306.02
2016-08-02,1303.35
2016-08-03,1304.62
2016-08-04,1307.59
2016-08-05,1309.48
2016-08-08,1314.34
2016-08-09,1323.93
2016-08-10,1322.33
2016-08-11,1327.89
2016-08-12,1323.66
2016-08-16,1342.69
2016-08-17,1348.89
2016-08-18,1348.01
2016-08-19,1349.79
2016-08-22,1349.21
2016-08-23,1358.62
2016-08-24,1369.65
2016-08-25,1370.82
2016-08-26,1373.42
2016-08-29,1371.99
2016-08-30,1373.85
2016-08-31,1380.18
2016-09-01,1379.41
2016-09-02,1394.38
2016-09-05,1397.92
2016-09-06,1402.83
2016-09-07,1417.57
2016-09-08,1416.16
2016-09-09,1397.9
2016-09-12,1386.73
2016-09-13,1367.18
2016-09-14,1373.22
2016-09-15,1373.44
2016-09-16,1354.63
2016-09-19,1354.67
2016-09-20,1341.36
2016-09-21,1341.29
2016-09-22,1358.03
2016-09-23,1351.6
2016-09-26,1346.67
2016-09-27,1333.85
2016-09-28,1354.98
2016-09-29,1345
2016-09-30,1338.83
2016-10-03,1330.57
2016-10-04,1335.1
2016-10-05,1341.33
2016-10-06,1343.44
2016-10-07,1348.2
2016-10-10,1350.33
2016-10-11,1358.07
2016-10-12,1354.61
2016-10-13,1354.4
2016-10-14,1346.07
2016-10-18,1355.72
2016-10-19,1364.02
2016-10-20,1361.15
2016-10-21,1362.97
2016-10-24,1359.2
2016-10-25,1356.98
2016-10-26,1357.49
2016-10-27,1359.7
2016-10-28,1360.96
2016-10-31,1365.53
2016-11-01,1370.75
2016-11-02,1368.45
2016-11-03,1356.01
2016-11-04,1345.66
2016-11-08,1354.91
2016-11-09,1354.68
2016-11-10,1319.51
2016-11-11,1299.03
2016-11-15,1297.07
2016-11-16,1300.09
2016-11-17,1305.81
2016-11-18,1307.44
2016-11-21,1312.87
2016-11-22,1307.21
2016-11-23,1308.87
2016-11-24,1308.94
2016-11-25,1295.67
2016-11-28,1289.97
2016-11-29,1271.11
2016-11-30,1286.07
2016-12-01,1297.33
2016-12-02,1306.56
2016-12-05,1314.74
2016-12-06,1316.82
2016-12-07,1314.38
2016-12-09,1324.8
2016-12-12,1323.19
2016-12-13,1335.46
2016-12-14,1325.78
2016-12-15,1339.89
2016-12-16,1341.58
2016-12-19,1340.08
2016-12-20,1345.87
2016-12-21,1342.25
2016-12-22,1340.06
2016-12-23,1330.31
2016-12-26,1341.31
2016-12-27,1339.06
2016-12-28,1353.65
2016-12-29,1351.68
2017-01-02,1345.89
2017-01-03,1354.82
2017-01-04,1373.04
2017-01-05,1377.88
2017-01-06,1374.08
2017-01-10,1372.5
2017-01-11,1375.14
2017-01-12,1369.64
2017-01-13,1369.62
2017-01-16,1361.05
2017-01-17,1361.48
2017-01-18,1360.54
2017-01-19,1359.6
2017-01-20,1354.35
2017-01-23,1355.43
2017-01-24,1366.91
2017-01-25,1365.24
2017-01-26,1371.38
2017-01-27,1372.59
2017-01-30,1364.9
2017-01-31,1357.47
2017-02-01,1357.83
2017-02-02,1366.79
2017-02-03,1369.79
2017-02-06,1367.92
2017-02-07,1360.65
2017-02-08,1350.27
2017-02-09,1345.97
2017-02-10,1347.4
2017-02-13,1351.36
2017-02-14,1320.97
2017-02-15,1334.88
2017-02-16,1344.46
2017-02-17,1341.83
2017-02-20,1340.99
2017-02-21,1336.52
2017-02-22,1331.2
2017-02-23,1341.65
2017-02-24,1333.57
2017-02-27,1334.45
2017-02-28,1326.31
2017-03-01,1328.63
2017-03-02,1326.81
2017-03-03,1329.58
2017-03-06,1334.02
2017-03-07,1332.81
2017-03-08,1324.54
2017-03-09,1330.35
2017-03-10,1335.67
2017-03-13,1342.42
2017-03-14,1317.98
2017-03-15,1329.96
2017-03-16,1342.21
2017-03-17,1337.29
2017-03-21,1343.97
2017-03-22,1351.16
2017-03-23,1359.19
2017-03-24,1355.53
2017-03-27,1356.01
2017-03-28,1363.61
2017-03-29,1364.61
2017-03-30,1369.88
2017-03-31,1365.61
2017-04-03,1368.39
2017-04-04,1368.12
2017-04-05,1371.46
2017-04-06,1370.05
2017-04-07,1368.98
2017-04-10,1375.9
2017-04-11,1374.43
2017-04-12,1378.28
2017-04-17,1371.98
2017-04-18,1371.75
2017-04-19,1363.44
2017-04-20,1363.34
2017-04-21,1362.33
2017-04-24,1366.49
2017-04-25,1372.42
2017-04-26,1374.66
2017-04-27,1362.45
2017-04-28,1371.54
2017-05-02,1373.17
2017-05-03,1370.13
2017-05-04,1376.63
2017-05-05,1384.92
2017-05-08,1403.19
2017-05-09,1407.13
2017-05-10,1414.84
2017-05-11,1421.84
2017-05-12,1443.56
2017-05-15,1458.09
2017-05-16,1449.37
2017-05-17,1437.84
2017-05-18,1429.41
2017-05-19,1436.19
2017-05-22,1436.81
2017-05-23,1444.14
2017-05-24,1446.19
2017-05-25,1444.39
2017-05-26,1448.93
2017-05-30,1444.09
2017-05-31,1439.48
2017-06-01,1442.83
2017-06-02,1441.81
2017-06-05,1445.06
2017-06-06,1456.53
2017-06-07,1451.37
2017-06-08,1450.26
2017-06-09,1450.45
2017-06-12,1446.91
2017-06-13,1450.43
2017-06-14,1456.73
2017-06-15,1456.39
2017-06-16,1464.77
2017-06-20,1450.82
2017-06-21,1436.7
2017-06-22,1435.57
2017-06-23,1435.12
2017-06-27,1437.72
2017-06-28,1449.22
2017-06-29,1458.71
2017-06-30,1462.9
2017-07-04,1475.15
2017-07-05,1480.52
2017-07-06,1481.32
2017-07-07,1470.32
2017-07-10,1467.37
2017-07-11,1474.7
2017-07-12,1490.01
2017-07-13,1492.09
2017-07-14,1487.8
2017-07-17,1487.54
2017-07-18,1479.95
2017-07-19,1468.63
2017-07-21,1471.34
2017-07-24,1475.84
2017-07-25,1476.1
2017-07-26,1473.63
2017-07-27,1479.75
2017-07-28,1486.79
2017-07-31,1481.37
2017-08-01,1478.09
2017-08-02,1481.05
2017-08-03,1477.95
2017-08-04,1476.47
2017-08-08,1469.79
2017-08-09,1470.32
2017-08-10,1463.54
2017-08-11,1463.07
2017-08-14,1462.44
2017-08-15,1452.91
2017-08-16,1468.3
2017-08-17,1470.69
2017-08-18,1477.21
2017-08-22,1482.77
2017-08-23,1481.24
2017-08-24,1477.41
2017-08-25,1475.17
2017-08-28,1475.67
2017-08-29,1477.89
2017-08-30,1471.16
2017-08-31,1482.27
2017-09-01,1494.17
2017-09-04,1501.38
2017-09-05,1505.23
2017-09-06,1507.42
2017-09-07,1503.45
2017-09-08,1499.58
2017-09-11,1505.09
2017-09-12,1493.78
2017-09-13,1491.96
2017-09-14,1491.48
2017-09-15,1492.96
2017-09-18,1496.87
2017-09-19,1495.48
2017-09-20,1486.49
2017-09-21,1483.9
2017-09-22,1486.15
2017-09-25,1482.8
2017-09-26,1481.21
2017-09-27,1487.26
2017-09-28,1486.62
2017-09-29,1487.52
2017-10-02,1487.54
2017-10-03,1487.92
2017-10-04,1484.12
2017-10-05,1486.71
2017-10-06,1491.47
2017-10-09,1484.05
2017-10-10,1486.06
2017-10-11,1483.7
2017-10-12,1484.69
2017-10-13,1486.35
2017-10-17,1480.99
2017-10-18,1478.76
2017-10-19,1469.15
2017-10-20,1464.99
2017-10-23,1460.36
2017-10-24,1460.35
2017-10-25,1469.71
2017-10-26,1471.17
2017-10-27,1445.07
2017-10-30,1437.16
2017-10-31,1424.58
2017-11-01,1439.81
2017-11-02,1425.88
2017-11-03,1418.58
2017-11-07,1435.12
2017-11-08,1434.78
2017-11-09,1440.38
2017-11-10,1434.36
2017-11-14,1425.18
2017-11-15,1430.64
2017-11-16,1436.59
2017-11-17,1443.55
2017-11-20,1446.28
2017-11-21,1448.48
2017-11-22,1451.49
2017-11-23,1450.92
2017-11-24,1449.66
2017-11-27,1446.35
2017-11-28,1446.91
2017-11-29,1449.52
2017-11-30,1445.23
2017-12-01,1449.85
2017-12-04,1443.47
2017-12-05,1447.47
2017-12-06,1446.21
2017-12-07,1449.35
2017-12-11,1470.12
2017-12-12,1470.1
2017-12-13,1472.75
2017-12-14,1475.39
2017-12-15,1465.02
2017-12-18,1474.59
2017-12-19,1475.94
2017-12-20,1481.49
2017-12-21,1488.32
2017-12-22,1493.93
2017-12-26,1493.5
2017-12-27,1505
2017-12-28,1513.65
2018-01-02,1516.68
2018-01-03,1515.84
2018-01-04,1531.68
2018-01-05,1545.57
2018-01-09,1547.31
2018-01-10,1537.7
2018-01-11,1523.33
2018-01-12,1521.41
2018-01-15,1513.76
2018-01-16,1539.1
2018-01-17,1543.54
2018-01-18,1548.07
2018-01-19,1551.04
2018-01-22,1557.86
2018-01-23,1570.34
2018-01-24,1589.6
2018-01-25,1588.97
2018-01-26,1592.82
2018-01-29,1598.4
2018-01-30,1582.98
2018-01-31,1558.18
2018-02-01,1580.97
2018-02-02,1567.74
2018-02-05,1523.07
2018-02-06,1526.83
2018-02-07,1526.87
2018-02-08,1504.77
2018-02-09,1500.99
2018-02-12,1509.48
2018-02-13,1504.98
2018-02-14,1518.78
2018-02-15,1514.36
2018-02-16,1520.71
2018-02-19,1515.7
2018-02-20,1517.39
2018-02-21,1525.24
2018-02-22,1532.2
2018-02-23,1532.6
2018-02-26,1524.9
2018-02-27,1516.53
2018-02-28,1478.33
2018-03-01,1466.28
2018-03-02,1456.38
2018-03-05,1469.83
2018-03-06,1475.53
2018-03-07,1473.76
2018-03-08,1474.31
2018-03-09,1482.1
2018-03-12,1478.88
2018-03-13,1467.6
2018-03-14,1463.78
2018-03-15,1467.22
2018-03-16,1475.75
2018-03-20,1476.89
2018-03-21,1486.03
2018-03-22,1468.44
2018-03-23,1459.06
2018-03-26,1469.04
2018-03-27,1450
2018-03-28,1455.52
2018-04-02,1470.88
2018-04-03,1492.84
2018-04-04,1497.59
2018-04-05,1514.84
2018-04-06,1520.76
2018-04-09,1531.72
2018-04-10,1548.01
2018-04-11,1560.08
2018-04-12,1555.87
2018-04-13,1538.44
2018-04-16,1530
2018-04-17,1552.16
2018-04-18,1562.16
2018-04-19,1572.45
2018-04-20,1561.45
2018-04-23,1576.65
2018-04-24,1562.55
2018-04-25,1558.05
2018-04-26,1553.34
2018-04-27,1566.45
2018-04-30,1565.56
2018-05-02,1565.67
2018-05-03,1553.03
2018-05-04,1547.04
2018-05-07,1544.26
2018-05-08,1546.45
2018-05-09,1558.46
2018-05-10,1552.64
2018-05-11,1550.08
2018-05-15,1571.47
2018-05-16,1547.37
2018-05-17,1525.54
2018-05-18,1520.52
2018-05-21,1516.71
2018-05-22,1524.84
2018-05-23,1523.17
2018-05-24,1528.32
2018-05-25,1526.36
2018-05-28,1524.44
2018-05-29,1539.19
2018-05-30,1546.03
2018-05-31,1546.71
2018-06-01,1564.47
2018-06-05,1559.67
2018-06-06,1554.59
2018-06-07,1549.53
2018-06-08,1547.96
2018-06-12,1550.56
2018-06-13,1553.18
2018-06-14,1550.94
2018-06-15,1541.23
2018-06-18,1555.54
2018-06-19,1537.5
2018-06-20,1532.26
2018-06-21,1534.39
2018-06-22,1522.79
2018-06-25,1522.66
2018-06-26,1543.8
2018-06-27,1550.35
2018-06-28,1555.61
2018-06-29,1577.01
2018-07-03,1561.27
2018-07-04,1570.9
2018-07-05,1566.95
2018-07-06,1557.59
2018-07-09,1555.39
2018-07-10,1561.16
2018-07-11,1554.15
2018-07-12,1545.52
2018-07-13,1546.75
2018-07-16,1551.33
2018-07-17,1549.97
2018-07-18,1552.15
2018-07-19,1547.34
2018-07-23,1549.19
2018-07-24,1545.03
2018-07-25,1527.4
2018-07-26,1537.36
2018-07-27,1536.13
2018-07-30,1548.13
2018-07-31,1526.6
2018-08-01,1540.41
2018-08-02,1529.17
2018-08-03,1531.96
2018-08-06,1528.09
2018-08-08,1541.73
2018-08-09,1532.11
2018-08-10,1524.96
2018-08-13,1520.03
2018-08-14,1523.72
2018-08-15,1520.61
2018-08-16,1525.29
2018-08-17,1528.58
2018-08-21,1533.2
2018-08-22,1536.09
2018-08-23,1534.56
2018-08-24,1538.7
2018-08-27,1544.32
2018-08-28,1548.27
2018-08-29,1543.68
2018-08-30,1540.61
2018-08-31,1542.77
2018-09-03,1536.16
2018-09-04,1530.34
2018-09-05,1508.94
2018-09-06,1485.16
2018-09-07,1475.9
2018-09-10,1471.81
2018-09-11,1480.57
2018-09-12,1510.38
2018-09-13,1501.31
2018-09-14,1498.21
2018-09-17,1495.4
2018-09-18,1509.65
2018-09-19,1505.63
2018-09-20,1485.86
2018-09-21,1482.99
2018-09-24,1492.33
2018-09-25,1488.6
2018-09-26,1487.07
2018-09-27,1498.14
2018-09-28,1506.07
2018-10-01,1512.97
2018-10-02,1511.94
2018-10-03,1524.86
2018-10-04,1517.36
2018-10-05,1494.99
2018-10-08,1485.16
2018-10-09,1497.55
2018-10-10,1479.75
2018-10-11,1459.97
2018-10-12,1462.71
2018-10-16,1479.01
2018-10-17,1476.33
2018-10-18,1461.26
2018-10-19,1452.38
2018-10-22,1440.38
2018-10-23,1433.9
2018-10-24,1411.99
2018-10-25,1395.49
2018-10-26,1397.17
2018-10-29,1392.46
2018-10-30,1394.92
2018-10-31,1392.18
2018-11-01,1383.02
2018-11-02,1390.97
2018-11-06,1401.69
2018-11-07,1423.2
2018-11-08,1424.96
2018-11-09,1419.91
2018-11-13,1387.37
2018-11-14,1401.51
2018-11-15,1426.96
2018-11-16,1436.9
2018-11-19,1423.09
2018-11-20,1389.24
2018-11-21,1390.19
2018-11-22,1388.3
2018-11-23,1370.91
2018-11-26,1393.78
2018-11-27,1383.27
2018-11-28,1385.13
2018-11-29,1386.8
2018-11-30,1379.24
2018-12-03,1405.61
2018-12-04,1399.71
2018-12-05,1408.41
2018-12-06,1390
2018-12-07,1382.45
2018-12-10,1377.03
2018-12-11,1373.35
2018-12-12,1374.29
2018-12-13,1365.35
2018-12-14,1359.31
2018-12-17,1335.64
2018-12-18,1336.14
2018-12-19,1332.35
2018-12-20,1298.37
2018-12-21,1301.86
2018-12-24,1301.6
2018-12-26,1329.15
2018-12-27,1324.99
2018-12-28,1325.93
2019-01-02,1332.8
2019-01-03,1348.53
2019-01-04,1356.75
2019-01-08,1368.24
2019-01-09,1377.61
2019-01-10,1384.07
2019-01-11,1388.38
2019-01-14,1393.2
2019-01-15,1393.09
2019-01-16,1391.34
2019-01-17,1391.42
2019-01-18,1392.95
2019-01-21,1398.94
2019-01-22,1403.94
2019-01-23,1406.52
2019-01-24,1416.76
2019-01-25,1425.47
2019-01-28,1430.18
2019-01-29,1437.45
2019-01-30,1449.65
2019-01-31,1447.01
2019-02-01,1462.03
2019-02-04,1474.94
2019-02-05,1493.39
2019-02-06,1488.9
2019-02-07,1472.11
2019-02-08,1468.77
2019-02-11,1468.42
2019-02-12,1473.73
2019-02-13,1472.57
2019-02-14,1476.79
2019-02-15,1488.84
2019-02-18,1482.69
2019-02-19,1477.76
2019-02-20,1478.64
2019-02-21,1478.49
2019-02-22,1491.74
2019-02-25,1509.88
2019-02-26,1519.95
2019-02-27,1516.64
2019-02-28,1508.27
2019-03-01,1515.35
2019-03-04,1517
2019-03-05,1518.21
2019-03-06,1532.06
2019-03-07,1517.84
2019-03-08,1503.01
2019-03-11,1525.79
2019-03-12,1533.35
2019-03-13,1560.4
2019-03-14,1575.11
2019-03-15,1579.72
2019-03-18,1606.37
2019-03-19,1613.71
2019-03-20,1628.22
2019-03-21,1631.3
2019-03-22,1597.19
2019-03-26,1607.03
2019-03-27,1572.68
2019-03-28,1569.91
2019-03-29,1587.74
2019-04-01,1581.9
2019-04-02,1579.51
2019-04-03,1590.64
2019-04-04,1590.15
2019-04-05,1599.83
2019-04-08,1616.35
2019-04-09,1621.4
2019-04-10,1625.21
2019-04-11,1611.6
2019-04-12,1604.97
2019-04-15,1572.75
2019-04-16,1581.43
2019-04-17,1574.31
